open_time,开盘价,最高价,最低价,收盘价,成交量,成交额,成交笔数,主动买入量,主动买入额,MA8,MA21,MA55,MA20,MA50,MA_LONG,MACD,MACD_Signal,MACD_Hist,RSI,RSI_Secondary,RSI_Long,BB_Upper,BB_Middle,BB_Lower,BB_Long_Upper,BB_Long_Middle,BB_Long_Lower,Stoch_SlowK,Stoch_SlowD,OBV,ATR,ATR_Long,ATR_Ratio,ADX,Fib_Ret_0.000,Fib_Ret_0.236,Fib_Ret_0.382,Fib_Ret_0.500,Fib_Ret_0.618,Fib_Ret_0.786,Fib_Ret_1.000,Fib_Ext_1.272,Fib_Ext_1.414,Fib_Ext_1.618,Fib_Ext_2.000,Fib_Ext_2.618,Fib_Trend,Fib_High,Fib_Low,Fib_Signal,Fib_Support_Level,Fib_Resistance_Level,Fib_Price_Position,计算时间,MA_Signal,MACD_Signal_Analysis,RSI_Signal,BB_Width,BB_Squeeze,BB_Signal,Stoch_Signal,综合信号
2025-07-17 13:30:00,117890.0,118027.5,117555.6,117637.1,2363.508,278417800.1683,53023.0,1083.899,127676293.4127,117803.3375,118230.00952380958,,117803.3375,118230.00952380958,,-168.89806546785985,-171.57099986636715,2.6729343985072944,34.462389680095065,39.31518605764964,41.98288268150072,118369.30264146072,117940.29166666664,117511.28069187257,118921.0301503297,118247.66333333336,117574.29651633702,48.46152377335932,52.70355706461634,-6798.478,334.21072947456537,308.20144854851685,1.0843905213571836,29.187778649060093,117412.8,117810.9792,118057.3104,118256.4,118455.4896,118738.9392,119100.0,116953.88160000001,116714.29920000001,116370.1104,115725.6,114682.91040000001,downtrend,119100.0,117412.8,neutral,116953.88160000001,118057.3104,0.13294215267899673,2025-07-20 13:27:57,死叉,看涨,强买入,0.0072750536518356645,True,中轨附近,看跌交叉,中性
2025-07-17 13:45:00,117637.1,118443.0,117514.8,118261.6,4010.319,473347452.7912,66109.0,2326.354,274601901.0102,117839.92499999999,118224.42380952387,,117839.92499999999,118224.42380952387,,-55.69063987699337,-132.94421320324255,77.25357332624918,58.88474064286308,52.35816318049898,50.91302938545395,118347.47768009796,117934.49166666665,117521.50565323535,118896.5601208485,118235.38000000003,117574.19987915157,57.934403769951096,54.001437327165085,-2788.159,408.4593882902443,337.72518909382546,1.2094430663765732,27.487082249223125,117412.8,117810.9792,118057.3104,118256.4,118455.4896,118738.9392,119100.0,119558.9184,119798.5008,120142.6896,120787.2,121829.8896,neutral,119100.0,117412.8,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.007003651053986496,True,中轨附近,看涨交叉,中性
2025-07-17 14:00:00,118261.2,118500.0,118110.5,118461.5,2261.647,267641365.9932,47396.0,1083.651,128260050.0441,117922.17499999999,118231.46666666672,,117922.17499999999,118231.46666666672,,49.72744331191643,-72.05366103152289,121.78110434343932,63.907485796898634,55.64447991584074,53.32755940484566,118425.31548810314,117954.36666666665,117483.41784523017,118900.08790103145,118237.17000000003,117574.2520989686,69.36097835860517,58.585635300638536,-526.5120000000002,406.08946475396374,340.1906562798338,1.1937114005268945,26.472289640118824,119100.0,118701.8208,118455.4896,118256.4,118057.3104,117773.8608,117412.8,119558.9184,119798.5008,120142.6896,120787.2,121829.8896,uptrend,119100.0,117412.8,fib_618_bounce,118455.4896,119558.9184,0.6215623518255091,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.007985271503637698,False,突破上轨,看涨交叉,中性
2025-07-17 14:15:00,118461.4,118714.8,118287.3,118714.8,2440.513,289192261.8618,45442.0,1178.414,139660300.5698,118078.4,118239.79047619052,,118078.4,118239.79047619052,,155.84599354787497,3.9128904949430563,151.93310305293193,69.42855575811441,59.46046576016777,56.19442578063241,118600.5746466042,118000.77500000001,117400.97535339581,118924.15306898262,118246.35333333336,117568.5535976841,92.95018727298016,73.41518980051215,1914.0009999999997,408.7657816597183,344.3482440760322,1.1870709047944576,27.21614709155709,119346.9,118890.4524,118608.0738,118379.85,118151.6262,117826.6974,117412.8,119872.97519999999,120147.61739999999,120542.17379999999,121280.99999999999,122476.27379999998,uptrend,119346.9,117412.8,fib_golden_zone,118608.0738,119872.97519999999,0.6731813246471258,2025-07-20 13:27:57,死叉,看涨,强卖出,0.010166028936745458,False,突破上轨,看涨交叉,中性
2025-07-17 14:30:00,118714.7,118837.9,118481.7,118549.5,2013.771,239014748.3514,40496.0,872.811,103605297.0488,118150.28749999999,118211.980952381,,118150.28749999999,118211.980952381,,177.57821303755918,61.80133134248177,115.7768816950774,62.186129309493985,56.07034878341022,53.92475893063329,118691.60541297286,118034.50833333335,117377.41125369383,118944.36523541519,118263.38333333336,117582.40143125154,91.55383299902553,84.62166621020363,-99.77000000000021,402.19505895225313,344.9126134057448,1.1660781407234968,28.67687614319378,117412.8,117880.43400000001,118169.73300000001,118403.55,118637.367,118970.259,119394.3,119933.268,120214.641,120618.867,121375.8,122600.367,neutral,119394.3,117412.8,neutral,,,,2025-07-20 13:27:57,死叉,看涨,看涨区域,0.011133982577092597,False,中轨附近,超买交叉,中性
2025-07-17 14:45:00,118549.4,118811.1,118549.4,118752.9,995.729,118187115.61,23940.0,521.996,61960875.6297,118262.73749999999,118201.22857142861,,118262.73749999999,118201.22857142861,,220.28337593463948,114.62867953986768,105.6546963947718,67.11126318745183,59.15620207163306,56.2098959600895,118845.58155970824,118099.84166666667,117354.10177362511,118979.57559164913,118291.5666666667,117603.55774168426,90.59279973798915,91.69894000333163,895.9589999999998,384.63317658322296,340.9501080054718,1.1281215859801108,29.955014063375884,117412.8,117968.4856,118312.2572,118590.1,118867.9428,119263.5156,119767.4,120407.85119999999,120742.20439999999,121222.5428,122121.99999999999,123577.14279999997,neutral,119767.4,117412.8,neutral,,,,2025-07-20 13:27:57,金叉,看涨,强卖出,0.012628973629725848,False,强势上轨区域,超买交叉,看涨
2025-07-17 15:00:00,118752.9,118880.0,118415.7,118423.4,1714.333,203384763.7157,40522.0,621.773,73786822.4124,118336.3375,118185.26666666669,,118336.3375,118185.26666666669,,171.43473683131742,133.56403197035092,37.8707048609665,53.854434713082824,52.69814337869393,51.836915353617506,118894.49200063571,118151.5,117408.50799936429,118972.81588197524,118287.98000000003,117603.14411802481,79.44425007493597,87.19696093731689,-818.3740000000003,394.59152951032047,346.8239123861637,1.137728730396683,28.99467437034537,117412.8,117973.2764,118320.01180000001,118600.25,118880.48819999999,119279.4714,119787.7,120433.6728,120770.9086,121255.38819999999,122162.59999999999,123630.28819999998,neutral,119787.7,117412.8,neutral,,,,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.012576937248121494,False,中轨附近,看跌交叉,强烈看涨
2025-07-17 15:15:00,118423.4,118658.6,118315.8,118508.8,1277.7,151389122.5995,29491.0,614.64,72838818.3413,118413.7,118180.19523809527,,118413.7,118180.19523809527,,151.62433654222696,139.5841334943096,12.040203047917345,56.455361653684776,54.09686468110011,52.835470438757696,118897.8359164809,118238.48333333334,117579.13075018578,118983.68990693189,118295.14333333336,117606.59675973482,77.64662972314848,82.56122651202453,459.3259999999998,388.1175883215308,346.63229751063227,1.1196809734950506,26.73673939969147,117412.8,117973.2764,118320.01180000001,118600.25,118880.48819999999,119279.4714,119787.7,120433.6728,120770.9086,121255.38819999999,122162.59999999999,123630.28819999998,neutral,119787.7,117412.8,neutral,,,,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.011152926941539585,False,中轨附近,看跌交叉,强烈看涨
2025-07-17 15:30:00,118508.8,119100.0,118508.8,119087.5,1847.12,219579289.0052,43748.0,1170.245,139109753.0754,118595.0,118205.78095238097,,118595.0,118205.78095238097,,243.31247273215558,174.1602465735916,69.15222615856399,69.87771135858935,62.24422133840552,58.898629332189536,119094.56507576563,118331.24166666668,117567.91825756774,119058.99097434989,118327.54666666669,117596.1023589835,79.36697714911729,78.81928564906725,2306.446,413.50288978133904,358.2783785815544,1.1541385539881635,28.312344142044033,119879.1,119297.05320000001,118936.9734,118645.95000000001,118354.9266,117940.5882,117412.8,120549.9336,120900.14820000001,121403.2734,122345.40000000001,123869.57340000001,uptrend,119879.1,117412.8,fib_golden_zone,118936.9734,120549.9336,0.6790333698252423,2025-07-20 13:27:57,金叉,看涨,强卖出,0.012901468764253946,False,强势上轨区域,看涨交叉,看涨
2025-07-17 15:45:00,119087.4,119087.5,118757.3,118875.0,1460.561,173679131.7178,30747.0,476.518,56664292.2915,118671.675,118234.2142857143,,118671.675,118234.2142857143,,243.64319471058843,197.32122928592386,46.32196542466457,61.72657292585231,58.161935907260606,56.11716242934419,119176.20676788571,118416.38333333335,117656.55989878098,119100.51062004126,118348.84000000003,117597.1693799588,81.28702921157983,79.43354536128189,845.885,403.0900285586713,356.9413129348136,1.1292893648101912,29.690998291602526,117412.8,117994.8468,118354.9266,118645.95000000001,118936.9734,119351.31180000001,119879.1,120549.9336,120900.14820000001,121403.2734,122345.40000000001,123869.57340000001,neutral,119879.1,117412.8,neutral,,,,2025-07-20 13:27:57,金叉,看涨,看涨区域,0.012833079564903115,False,中轨附近,看涨交叉,强烈看涨
2025-07-17 16:00:00,118875.0,118952.2,118487.1,118656.7,1451.565,172304122.5695,34037.0,653.031,77518987.1387,118696.075,118249.7142857143,118319.75818181821,118696.075,118249.7142857143,118319.75818181821,190.64916942633863,195.0972093327288,-4.448039906390164,54.15540321592691,54.227323282457284,53.39715001202994,119182.26583515554,118484.89166666666,117787.51749817778,119116.30136494861,118358.10000000003,117599.89863505146,71.50743207535669,77.38714614535128,-605.6800000000001,410.8412749888363,362.091726604584,1.134633146251056,27.35795377276559,117412.8,117994.8468,118354.9266,118645.95000000001,118936.9734,119351.31180000001,119879.1,120549.9336,120900.14820000001,121403.2734,122345.40000000001,123869.57340000001,neutral,119879.1,117412.8,neutral,,,,2025-07-20 13:27:57,金叉,看跌,看涨区域,0.011771528988705201,False,中轨附近,看跌交叉,中性
2025-07-17 16:15:00,118656.7,118761.1,118500.0,118550.4,966.748,114673597.2207,31189.0,497.13,58971925.6112,118675.525,118265.30476190479,118324.22363636366,118675.525,118265.30476190479,118324.22363636366,131.04071833884518,173.74504566810091,-42.70432732925573,50.6275990702565,52.369494356357784,52.10584030447875,119158.06719019385,118539.93333333333,117921.79947647282,119126.55058881207,118365.99333333336,117605.43607785465,48.56713276581195,67.12053135091617,-1572.428,392.1236156152325,357.28259676627073,1.0975166973267223,25.316539818783273,117412.8,117994.8468,118354.9266,118645.95000000001,118936.9734,119351.31180000001,119879.1,120549.9336,120900.14820000001,121403.2734,122345.40000000001,123869.57340000001,neutral,119879.1,117412.8,neutral,,,,2025-07-20 13:27:57,金叉,看跌,看涨区域,0.010429124422102145,False,中轨附近,看跌交叉,中性
2025-07-17 16:30:00,118550.4,118610.0,118293.6,118447.8,1849.264,219026004.9253,47017.0,830.87,98414943.3258,118662.8125,118279.10952380954,118326.87454545457,118662.8125,118279.10952380954,118326.87454545457,71.19585493937484,139.5619820918589,-68.36612715248407,47.16766416536465,50.568683982086235,50.85935662834381,118994.16262533556,118607.49166666665,118220.82070799774,119121.78062555018,118362.92000000001,117604.05937444985,30.83630496957713,50.3036232702486,-3421.692,382.6581636633277,355.3358064440671,1.0768916521323368,23.113060683098322,117514.8,118072.7748,118417.9626,118696.95000000001,118975.93740000001,119373.1398,119879.1,116871.7104,116535.9798,116053.6626,115150.5,113689.3626,downtrend,119879.1,117514.8,fib_382_reject,118417.9626,118696.95000000001,0.39461997208476035,2025-07-20 13:27:57,金叉,看跌,看跌区域,0.006520177658854917,True,中轨附近,看跌交叉,中性
2025-07-17 16:45:00,118447.8,118566.2,118356.1,118550.3,683.452,80947946.8545,21081.0,324.745,38464781.7527,118637.4875,118298.42380952381,118337.26727272729,118637.4875,118298.42380952381,118337.26727272729,53.13232085685013,110.75209501352265,-57.61977415667252,51.06546260307396,52.332186259775845,52.06229460854219,118972.45932006896,118631.54999999999,118290.64067993102,119060.63223179599,118343.48000000001,117626.32776820404,26.95689963586342,35.45344579041751,-2738.24,361.0883932054106,348.4198156610159,1.0363600948481078,21.18501643937399,117514.8,118072.7748,118417.9626,118696.95000000001,118975.93740000001,119373.1398,119879.1,120522.18960000001,120857.92020000001,121340.23740000001,122243.40000000001,123704.53740000002,neutral,119879.1,117514.8,neutral,,,,2025-07-20 13:27:57,金叉,看跌,看涨区域,0.005747363497635624,True,中轨附近,看跌交叉,中性
2025-07-17 17:00:00,118550.3,118954.9,118524.5,118903.9,1202.195,142798265.0492,27762.0,709.585,84275338.5842,118697.55,118342.94761904761,118356.50545454549,118697.55,118342.94761904761,118356.50545454549,107.63257181651716,109.71225394785415,-2.0796821313369946,62.26895809059984,57.910701385441556,55.96675301011942,119020.6027613917,118668.41666666664,118316.23057194159,119051.3586278695,118340.98666666666,117630.61470546383,42.21230158730118,33.33516873091392,-1536.0449999999998,369.75234405473356,352.323633962872,1.049467899430494,21.5212564828078,117514.8,118072.7748,118417.9626,118696.95000000001,118975.93740000001,119373.1398,119879.1,120522.18960000001,120857.92020000001,121340.23740000001,122243.40000000001,123704.53740000002,neutral,119879.1,117514.8,neutral,,,,2025-07-20 13:27:57,金叉,看跌,看涨区域,0.005935633163697223,True,中轨附近,看涨交叉,中性
2025-07-17 17:15:00,118904.0,118932.1,118619.2,118694.3,928.066,110216596.1169,21668.0,350.432,41611641.3341,118720.7375,118385.36666666665,118371.51454545457,118720.7375,118385.36666666665,118371.51454545457,93.72640227839292,104.38363672470041,-10.657234446307484,53.757517484207206,53.88514303064764,53.2664906403035,119018.31264741308,118666.70833333331,118315.10401925354,119045.42653151875,118338.84333333332,117632.2601351479,52.66241087798398,40.61053736704954,-2464.111,362.645801047893,350.44631805987854,1.0348112745357192,21.815466520812382,117514.8,118072.7748,118417.9626,118696.95000000001,118975.93740000001,119373.1398,119879.1,120522.18960000001,120857.92020000001,121340.23740000001,122243.40000000001,123704.53740000002,neutral,119879.1,117514.8,neutral,,,,2025-07-20 13:27:57,金叉,看跌,看涨区域,0.005925913325110829,True,中轨附近,看涨交叉,中性
2025-07-17 17:30:00,118694.3,118772.9,118482.9,118656.3,494.704,58684269.4474,18417.0,252.392,29940197.0944,118666.83750000001,118442.09523809522,118381.79454545457,118666.83750000001,118442.09523809522,118381.79454545457,74.07876243382634,94.28201196107572,-20.203249527249383,52.24697909634981,53.16360582087935,52.781714802153346,119021.56931245449,118675.60833333332,118329.64735421215,119048.64744437911,118340.20999999999,117631.77255562088,60.33363659120579,51.73611635216366,-2958.815,353.5650759169064,347.5679219617891,1.0172546244235294,20.24028778201828,117514.8,118135.7396,118519.8802,118830.35,119140.8198,119582.8446,120145.9,120861.55919999999,121235.1754,121771.91979999999,122776.99999999999,124403.01979999998,neutral,120145.9,117514.8,neutral,,,,2025-07-20 13:27:57,金叉,看跌,看涨区域,0.005830363694440772,True,中轨附近,看涨交叉,中性
2025-07-17 17:45:00,118656.3,119346.9,118593.9,119255.3,2808.83,334492334.2928,54551.0,2002.275,238428053.6063,118714.37500000001,118503.09047619045,118400.26545454547,118714.37500000001,118503.09047619045,118400.26545454547,173.4192176448414,120.66108052233095,52.75813712251046,68.51627325632901,61.838155838480034,58.96320073866782,119168.17261999672,118717.47499999999,118266.77738000326,119129.06917020449,118363.71333333332,117598.35749646215,65.54079612872937,59.51228119930639,-149.98500000000013,403.49444142729305,366.87421139218014,1.099816855199906,22.980319758204175,118110.5,118780.976,119195.762,119531.0,119866.238,120343.526,120951.5,121724.252,122127.674,122707.238,123792.5,125548.238,neutral,120951.5,118110.5,neutral,,,,2025-07-20 13:27:57,金叉,看涨,强卖出,0.007592776379328016,False,突破上轨,看涨交叉,看涨
2025-07-17 18:00:00,119255.4,119394.3,119186.3,119206.2,1443.006,172155155.0461,30419.0,553.607,66054494.028,118783.06250000001,118567.51428571428,118417.84181818183,118783.06250000001,118567.51428571428,118417.84181818183,212.57475311566668,151.2989713867762,61.27578172889048,66.35435749120231,60.84340037333244,58.30623661445829,119262.79304842545,118782.70833333333,118302.62361824121,119206.15443881412,118394.65666666666,117583.1588945192,76.35363720080262,67.40935664024595,-1592.9910000000002,379.0576362488814,359.30877275445727,1.0549634882082883,25.617266473597795,118287.3,118916.0512,119305.0244,119619.4,119933.77560000001,120381.3612,120951.5,117562.6376,117184.3212,116640.8244,115623.1,113976.6244,downtrend,120951.5,118287.3,neutral,117562.6376,119305.0244,0.34490653854815523,2025-07-20 13:27:57,金叉,看涨,强卖出,0.00808341082348254,False,中轨附近,看涨交叉,看涨
2025-07-17 18:15:00,119206.3,119767.4,119206.2,119687.4,3478.393,415857080.5856,54588.0,2295.121,274374698.7943,118925.18750000001,118655.74285714285,118442.44000000002,118925.18750000001,118655.74285714285,118442.44000000002,316.4838803791936,206.36060771758198,110.1232726616116,75.27463949706924,66.52654999964884,62.59492559575853,119513.3455590283,118880.92499999999,118248.50444097168,119351.98194304616,118439.86333333331,117527.74472362046,89.51528820084043,77.13657384345748,1885.4019999999998,401.82543171777087,368.9226407185306,1.0891861527803153,29.529067733742167,118293.6,118920.8644,119308.91780000001,119622.55,119936.1822,120382.7094,120951.5,121674.4488,122051.8706,122594.08219999999,123609.4,125251.98219999998,neutral,120951.5,118293.6,neutral,,,,2025-07-20 13:27:57,金叉,看涨,极度超买,0.010639563227293347,False,突破上轨,看涨交叉,看涨
2025-07-17 18:30:00,119687.3,119787.7,119629.9,119672.9,1735.977,207836172.1672,31650.0,767.273,91864543.5135,119078.32500000001,118740.6476190476,118464.38545454548,119078.32500000001,118740.6476190476,118464.38545454548,358.027958797451,256.91639141087165,101.11156738657934,74.57952151394011,66.21468580968029,62.39187084934139,119671.37805988586,118929.70833333331,118188.03860678077,119479.91616329573,118488.19333333331,117496.4705033709,89.481353025785,85.11675947580936,149.42499999999973,371.3222527530499,358.86918163669594,1.0347008652555765,33.02768196891935,118293.6,118920.8644,119308.91780000001,119622.55,119936.1822,120382.7094,120951.5,121674.4488,122051.8706,122594.08219999999,123609.4,125251.98219999998,neutral,120951.5,118293.6,neutral,,,,2025-07-20 13:27:57,金叉,看涨,强卖出,0.012472404699317173,False,突破上轨,超买交叉,看涨
2025-07-17 18:45:00,119672.9,119713.6,119474.2,119582.5,1019.003,121839465.1946,24054.0,328.369,39261082.5501,119207.35,118833.2857142857,118488.36181818185,119207.35,118833.2857142857,118488.36181818185,347.4994341413403,287.11073898769456,60.388695153645756,69.88550953400183,64.19421982109093,61.09449495486269,119796.78815283786,118988.66666666664,118180.54518049542,119581.50822276161,118535.67999999998,117489.85177723835,89.93554534986065,89.64406219216204,-869.5780000000003,354.83197115891977,353.18017298732985,1.00467692780605,33.927029063337635,118293.6,118920.8644,119308.91780000001,119622.55,119936.1822,120382.7094,120951.5,121674.4488,122051.8706,122594.08219999999,123609.4,125251.98219999998,neutral,120951.5,118293.6,neutral,,,,2025-07-20 13:27:57,金叉,看涨,强卖出,0.013583167352149308,False,中轨附近,超买交叉,看涨
